generation,N_shifts,logPrior,logLik,eventRate,acceptRate
133500,0,-1.16731,-798.457,1.31028,0.314
134000,0,0.213633,-797.938,0.178154,0.309667
134500,0,-0.404101,-799.063,0.953207,0.298
135000,0,0.469417,-798.261,0.118346,0.291
135500,0,0.483451,-799.708,0.00197143,0.334
136000,0,-1.51798,-799.558,1.91307,0.313875
136500,0,0.542588,-797.542,0.00341022,0.28
137000,0,0.249533,-798.719,0.330049,0.278
137500,0,-0.742643,-802.717,1.31046,0.278
138000,0,0.759715,-800.273,0.197133,0.307333
138500,0,0.499845,-801.483,0.531148,0.316
139000,0,-0.559128,-802.284,1.39406,0.30725
139500,0,0.478101,-800.07,0.434457,0.32
140000,1,-0.211575,-795.898,0.893115,0.299857
140500,0,-4.35403,-797.683,5.05576,0.386
141000,0,0.430432,-797.437,0.0075186,0.341
141500,0,-0.113684,-798.288,0.233253,0.338
142000,0,0.52709,-798.008,0.248919,0.316
142500,0,-0.117986,-797.486,0.637616,0.336
143000,0,0.193887,-797.927,0.337032,0.3085
143500,0,0.0207044,-799.885,0.900304,0.34
144000,0,-0.0629724,-799.389,0.664205,0.346
144500,0,0.345897,-797.214,0.134124,0.284
145000,0,-1.72077,-799.753,1.77661,0.308
145500,0,0.119722,-798.083,0.105207,0.278
146000,0,-0.326337,-799.676,0.799243,0.306
146500,0,0.22213,-797.886,0.173854,0.342
147000,0,-0.23606,-800.01,0.706765,0.334
147500,0,0.294997,-800.808,0.0999563,0.334
148000,0,-0.411711,-798.074,0.871027,0.335
148500,0,-0.91769,-797.171,1.31743,0.24
149000,0,0.359569,-797.788,0.118873,0.257
149500,1,0.329923,-797.538,0.171237,0.328
150000,1,-1.57337,-799.821,0.992897,0.3118
150500,0,-0.20639,-799.078,0.421301,0.314
151000,0,-0.627568,-799.755,0.603185,0.341
151500,1,-1.68386,-796.781,0.44384,0.322
152000,0,-0.360989,-801.194,0.362732,0.331
152500,0,-0.22408,-799.317,0.424498,0.286
153000,0,-0.00831363,-797.961,0.263729,0.295
153500,0,0.121735,-798.05,0.56346,0.308
154000,0,0.521879,-799.675,0.294607,0.327
