generation,N_shifts,logPrior,logLik,eventRate,acceptRate
121000,0,4.27687,-265.091,0.773447,0.2985
121500,0,4.75843,-264.892,0.18773,0.308
122000,0,3.65534,-266.161,0.870425,0.3038
122500,0,2.8319,-267.521,1.63003,0.32
123000,0,4.06616,-265.129,0.525817,0.293
123500,0,3.42602,-265.594,0.9334,0.304
124000,1,5.16044,-257.811,1.95096,0.454333
124500,1,6.83642,-260.966,0.208036,0.464
125000,1,3.78382,-259.661,0.826,0.48
125500,1,8.2987,-258.812,0.52336,0.454
126000,1,9.04339,-257.851,1.09145,0.474
126500,1,8.75548,-263.964,0.58746,0.496
127000,0,4.56745,-264.534,0.885294,0.32725
127500,0,4.73683,-265.715,0.913787,0.328
128000,0,5.59851,-265.921,0.306089,0.326
128500,0,5.78628,-267.076,0.15879,0.344
129000,0,4.94284,-265.78,0.0205578,0.402333
129500,0,4.80017,-267.625,0.267163,0.3
130000,0,3.82946,-267.265,1.30953,0.284
130500,0,5.09307,-266.822,0.0651045,0.336
131000,0,4.54914,-264.991,0.513178,0.325
131500,0,5.24134,-266.065,0.119521,0.342
132000,0,3.7507,-266.43,1.67736,0.316917
132500,0,4.25848,-264.8,1.20465,0.34
133000,0,5.54154,-267.069,0.0324965,0.301
133500,0,5.20898,-265.738,0.22938,0.292
134000,0,5.67795,-268.187,0.0143722,0.323
134500,0,5.42612,-267.653,0.385312,0.274
135000,0,4.75166,-268.654,1.01586,0.275
135500,0,5.46315,-269.352,0.256388,0.334
136000,0,5.07443,-265.045,0.088772,0.316
136500,0,3.71426,-266.023,0.323964,0.314
137000,0,1.96356,-265.267,3.13594,0.327
137500,0,4.89397,-265.662,0.717337,0.304
138000,0,5.17729,-265.34,0.452342,0.299
138500,0,3.93266,-265.387,1.31841,0.318
139000,0,4.05568,-264.722,0.698832,0.31
139500,0,4.35473,-266.66,0.0317658,0.33
140000,0,4.69528,-265.246,0.021655,0.294
140500,0,4.09211,-267.109,0.3877,0.258
141000,0,5.12072,-264.872,0.415664,0.351
141500,0,4.43371,-265.385,1.09545,0.32
142000,1,7.68567,-267.68,1.20712,0.319524
142500,0,2.28024,-267.29,1.11827,0.336
143000,0,2.58035,-267.508,0.995383,0.305
143500,0,4.44483,-265.131,0.0817666,0.332
144000,0,5.42338,-265.632,0.331876,0.324375
144500,0,5.67519,-265.649,0.149407,0.334
145000,0,3.59538,-265.424,1.27211,0.328
145500,0,4.77654,-264.887,0.0795711,0.306
146000,0,5.2805,-264.617,0.114423,0.3326
146500,0,5.25677,-265.119,0.131223,0.308
147000,0,5.62334,-266.689,0.109414,0.307
147500,0,5.70073,-265.441,0.0777226,0.342
148000,0,4.77153,-266.361,0.694739,0.32
148500,0,5.73165,-265.403,0.01878,0.324
149000,0,4.99426,-265.464,0.429839,0.322833
149500,0,5.29252,-265.853,0.249201,0.312
150000,0,5.40617,-265.594,0.447576,0.331
150500,0,4.123,-265.526,1.02137,0.29
151000,0,4.5621,-265.654,1.13979,0.306
