generation,N_shifts,logPrior,logLik,eventRate,acceptRate
5300,0,4.79084,-265.271,0.648984,0.366667
5325,0,4.70485,-264.641,0.706228,0.366154
5350,0,3.847,-264.641,1.56408,0.365714
5375,0,4.94392,-264.468,0.446821,0.373333
5400,0,5.32841,-264.623,0.14325,0.3725
5425,0,5.36291,-264.522,0.127857,0.374118
5450,0,4.59817,-266.254,0.806149,0.373333
5475,0,5.00066,-266.254,0.403653,0.364211
5500,0,5.13096,-264.879,0.322592,0.364
5525,0,4.42239,-264.879,1.03115,0.36381
5550,0,5.11338,-264.522,0.377085,0.363636
5575,0,5.10181,-264.522,0.388655,0.36
5600,0,5.27093,-264.524,0.217977,0.37
5625,0,5.32528,-264.73,0.137496,0.3776
5650,0,5.15227,-264.73,0.310507,0.376923
5675,0,4.6799,-264.73,0.782882,0.379259
5700,0,4.6799,-264.73,0.782882,0.368571
5725,0,5.20217,-267.415,0.174099,0.371034
5750,0,2.76522,-265.185,2.77364,0.369333
5775,0,4.88768,-265.185,0.651189,0.363871
5800,0,4.77856,-265.555,0.646813,0.36625
5825,0,3.87345,-265.555,1.55192,0.363636
5850,0,4.13726,-265.555,1.28812,0.364706
5875,0,5.1178,-264.549,0.363597,0.361143
5900,0,4.9913,-267.259,0.388422,0.362222
5925,0,4.39039,-267.259,0.989342,0.362162
5950,0,4.08164,-265.058,1.36301,0.364211
5975,0,4.46627,-265.575,1.08413,0.364103
6000,0,5.47231,-264.939,0.247476,0.342833
6025,0,5.52893,-264.841,0.17719,0.343237
6050,0,4.82131,-265.025,0.904023,0.343471
6075,0,4.04007,-265.025,1.68526,0.343704
6100,0,5.3169,-264.852,0.392971,0.343279
6125,0,5.15088,-265.779,0.599381,0.34302
6150,0,5.71085,-265.779,0.0394123,0.343415
6175,0,5.55658,-265.779,0.193682,0.342996
6200,0,5.22894,-265.327,0.509017,0.342903
6225,0,5.23829,-265.169,0.493865,0.342972
6250,0,5.65106,-264.84,0.0527408,0.3432
6275,0,4.70715,-264.84,0.996649,0.343108
6300,0,5.19746,-264.857,0.513307,0.343175
6325,0,5.31987,-267.49,0.293565,0.343241
6350,0,5.32106,-267.456,0.456929,0.342835
6375,0,4.88437,-265.135,0.846333,0.343373
6400,0,5.39394,-266.981,0.377685,0.343594
6425,0,5.69582,-266.595,0.0699599,0.343502
